# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 312.6084324731349966 5273.2053555683451123 2574.4396660397528649 -2078.4045468303675079 1802.7815484654872762 2850.0626644046328693 5733
2000000 314.41548504541322018 5303.6874485385978915 2466.2346535125325317 -2222.8407980208316985 1759.2459369365558359 2929.829514596808167 5784
3000000 310.15398508494592988 5231.8027452485757749 2273.0382019583444162 -2387.3807318567187394 1796.2461775253054839 2864.1727562897576718 5820
4000000 316.78803690247781333 5343.7086119475916348 2145.7845231314504417 -2541.9281604766638338 1805.2843966446407649 2882.4282869634735107 5833
5000000 310.5473100408891014 5238.4375095373998192 2099.0407141177165613 -2605.0160663035171638 1812.2491446316680594 2891.8076357895661204 5835
6000000 314.21037465736520744 5300.2275636334443334 1991.0996846607117732 -2687.838115513415687 1835.1948475043941471 2843.7429526697333131 5846
7000000 306.92149688281813269 5177.2758280940397526 1988.2908266201916376 -2751.0054259055368675 1830.7974957722110503 2908.4987567535172275 5856
8000000 309.78885410454921612 5225.6435683316913128 1864.7250725560725186 -2840.7525231213803636 1811.9014130584139366 2893.576182619039173 5856
9000000 311.95125494667024668 5262.1198195042761654 1854.3211432515868182 -2815.5707246242118345 1834.0173260555138768 2835.8745418202852306 5865
10000000 314.64486830626339042 5307.5567780701894662 1910.5076102608143174 -2865.8459536217578716 1887.2894762994092162 2889.0640875831632002 5873
11000000 308.41627852329833104 5202.490408806486812 1707.8400231318610167 -2943.8262296395032536 1803.5635071118763335 2848.1027456594879368 5881
12000000 313.24736567387509467 5283.983138974052963 1808.456599492244095 -2934.3988226390492855 1833.9871849234430101 2908.868237207850143 5889
13000000 310.85342049330932923 5243.6011043397784306 1747.6652897641565687 -2964.8452849329682977 1841.1233564026370004 2871.3872182944878659 5888
14000000 309.2179709467756652 5216.0136805479251052 1661.7155770469637446 -2992.4851376494639226 1829.9622942630994658 2824.2384204333284288 5882
15000000 306.6766253681534522 5173.1452364387205307 1614.0566373322753861 -3021.0492456525125817 1821.497337833506208 2813.6085451512817599 5898
16000000 316.17491762996718307 5333.366268313969158 1690.3851288559569639 -3023.722513227356103 1830.4984790273413182 2883.6091630559712939 5896
17000000 306.23635275495445285 5165.7185400970265619 1645.4486189105086851 -3091.381838687841082 1787.4691974235834095 2949.3612601747663575 5892
18000000 312.318460427458092 5268.3139899320076438 1537.9073320837214851 -3112.8477635076815204 1823.5075349038111199 2827.2475606875914309 5894
19000000 312.7087344440343486 5274.8972897427893258 1568.5818524537721714 -3050.9322699413405644 1777.8210400342341018 2841.6930823608786341 5892
20000000 308.90073882443334696 5210.6624809233353517 1640.96208038903751 -3059.7496833240102205 1838.6017200852481892 2862.1100436277997687 5899
21000000 306.74757463742400887 5174.3420373814569757 1562.8270275702011531 -3136.5703789212675474 1824.4918494403930254 2874.9055570510759026 5901
22000000 306.9443822151989707 5177.6618671279838964 1599.4651247503916238 -3103.3873446125635382 1843.6813820357422173 2859.1710873272127174 5897
23000000 305.74263918979482924 5157.3903801836177081 1627.7541686777144605 -3095.7371811444745617 1847.8344189255349193 2875.6569308966536482 5897
24000000 313.0036271934587262 5279.8716597982620442 1481.6194091423067221 -3133.7309741887829659 1776.8317271213966251 2838.5186562096928355 5898
25000000 308.82654614053217301 5209.4109687520340231 1555.2259529119055514 -3055.4818174995007212 1767.4373623756746383 2843.2704080357316343 5898
26000000 313.73095755952402897 5292.1405623075788753 1549.572016432246528 -3119.8476724985198416 1773.572860942898842 2895.8468279878679823 5898
27000000 310.59157392866910641 5239.1841706823124696 1513.3341749855997023 -3220.527102358079901 1818.1363084836445978 2915.7249688600350055 5910
28000000 310.52034919204294283 5237.982723044913655 1504.516959150716275 -3239.1455294975007746 1807.405718258028628 2936.2567703901886489 5907
29000000 306.48629189023097297 5169.9346144245146206 1446.1962918766112125 -3201.0808101566622099 1756.2113756228400234 2891.0657264104329442 5910
30000000 304.06289988286818016 5129.0558588171616066 1511.902032274764224 -3181.0893454004863088 1825.7545156192927607 2867.2368620559582268 5902
31000000 308.14763169053316005 5197.9587654784863844 1542.0934345003433918 -3220.1622909057364268 1839.6308557555430525 2922.6248696505367661 5904
32000000 312.11474761523771804 5264.8776799006373039 1461.9370404174526357 -3257.0950396656553494 1815.8241933153772152 2903.2078867677305425 5913
33000000 303.15417234750657371 5113.7270755584659128 1534.2490841791184266 -3189.6498486331365712 1815.2698571453665863 2908.6290756668890936 5909
34000000 307.86590230737374441 5193.2064404041302623 1541.0057005489748008 -3200.4313855091681944 1813.5190399766720475 2927.9180460814709477 5915
35000000 310.70133556971688904 5241.0356743952170291 1412.2933597277060471 -3260.7288528069648237 1843.4537711207717621 2829.568441413898654 5914
36000000 310.30938320111607709 5234.4240634643083467 1484.261620199726849 -3202.248471335004524 1788.7685832451286387 2897.7415082896027343 5910
37000000 308.08444044776251758 5196.8928300615589251 1522.5173606523680974 -3241.1619890644219595 1860.4855735057619768 2903.1937762110283074 5924
38000000 314.82061787166202294 5310.521392754979388 1486.9806830390884897 -3234.3182962776786553 1850.6300994705852645 2870.6688798461818806 5908
