# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
1000000 313.61173557850554516 5290.1294777573812098 2608.8556643732695193 -2005.8247785431144621 1746.4078870758467019 2868.2725558405372794 5735
2000000 316.3123908999178866 5335.6852229807273034 2331.4409916446074931 -2317.989568234905164 1754.5911290262538387 2894.8394308532588184 5783
3000000 308.40036323215326775 5202.2219432445135681 2285.6589701131429138 -2410.6532517381860998 1767.4202303733081862 2928.8919914780208273 5806
4000000 312.35788878621866616 5268.9790834195136995 2233.1201242337601798 -2477.3694145790032053 1788.5837077804967521 2921.9058310322661782 5814
5000000 308.7950285064944751 5208.8793165656625206 2212.0994971369409541 -2468.3256149971784907 1809.3494970051262953 2871.0756151289929221 5834
6000000 311.05626642340740773 5247.0227914532260911 2057.8979853348282631 -2628.5489396867178584 1819.359772227394842 2867.0871527941508248 5836
7000000 312.31536360549449682 5268.2617514877838403 2091.8534734660925096 -2724.5171047373714828 1843.9894439655522547 2972.381134237911283 5858
8000000 310.32807456369977217 5234.7393569210444184 1911.6958196107566437 -2740.7347115390693943 1789.5784913504248834 2862.8520397994006998 5858
9000000 305.61383795380322681 5155.2177088898151851 1958.1944748282076034 -2811.2964600825212074 1870.998884337049958 2898.4920505736786254 5863
10000000 313.66074666987327646 5290.9562166506284484 1827.8852888874293967 -2840.5769634095145193 1799.7316534917888475 2868.7305988051548411 5868
11000000 314.30791224512933013 5301.8728670761511239 1943.5443062789283886 -2838.7572168664755736 1807.7616731043003711 2974.5398500411038185 5867
12000000 311.64351143018842549 5256.9286775174305149 1922.7341193559875592 -2879.8020533560629701 1811.3046746151164825 2991.231498096933592 5868
13000000 306.70712423572319949 5173.6597036606544862 1768.9910494398918672 -3017.872223714617121 1811.6555776429775051 2975.2076955115321653 5883
14000000 310.04480667948342898 5229.9610797891937182 1703.2842437601693746 -3056.805645375610311 1849.1771874571272747 2910.9127016786524109 5882
15000000 312.84578670296014025 5277.2091426254601174 1760.4762975343219296 -2972.4023180355698059 1880.7332047819950276 2852.1454107878962532 5891
16000000 314.67955765145950409 5308.1419319619835733 1611.069083847272168 -3038.078901348391355 1750.6666772973871957 2898.4813078982760999 5886
17000000 306.64447348168994267 5172.6028854261467131 1737.4392723350158576 -3085.3986499697421095 1829.4446154893050789 2993.3933068154537978 5895
18000000 309.25190065516937921 5216.5860205791877888 1665.497474752427479 -3109.9169871091580717 1805.6665756916170267 2969.7478861699682966 5896
19000000 309.10903112188600517 5214.1760395620503914 1664.2870691348468881 -3086.8206666267383298 1875.028990141315262 2876.0787456202697285 5897
20000000 312.25916737034805237 5267.3138106859551044 1686.0374170934819631 -3028.7240219816376339 1852.2533382849442205 2862.5081007901749217 5903
21000000 310.48043353571068792 5237.3094096250642906 1583.2006177141408898 -3104.509204563251842 1816.5315637329872516 2871.1782585444057077 5899
22000000 312.94528985176106062 5278.8876019459648887 1701.8260261235993767 -3104.7022312189405966 1860.4527219673300351 2946.075535375209256 5895
23000000 311.94742716879386535 5262.0552510003562929 1641.5419166255305754 -3106.441102178939218 1843.8814160801516664 2904.101602724318127 5896
24000000 314.25325892238873848 5300.950952744233291 1498.1018724993439264 -3147.9979470558673711 1832.4740179865391383 2813.6258015686717044 5906
25000000 315.74971002224259564 5326.1936945719780852 1503.9979344528578622 -3157.123070445707981 1824.226408356351385 2836.8945965422144582 5910
26000000 314.49778998039346334 5305.0758014390430617 1532.8662004915868238 -3200.5752217521439889 1817.0689732615983303 2916.3724489821324823 5908
27000000 311.88048531968041743 5260.9260488401196199 1577.0185325894312882 -3146.1223677767738991 1871.9035943386447798 2851.2373060275604075 5908
28000000 310.22128059924574472 5232.9379131760815653 1549.2924665386747165 -3140.2937659101817189 1791.133605189437958 2898.4526272594184775 5908
29000000 311.25864210442097146 5250.4365462151008614 1445.9590188606512129 -3250.2165024260652899 1816.0043682764930963 2880.1711530102238612 5902
30000000 315.62972704521007472 5324.1697732335187538 1546.6680251152135952 -3293.0916405134776141 1833.4387125504320011 3006.3209530782592083 5919
31000000 310.97467143744660234 5245.646414259712401 1384.2004665864865274 -3261.342688864732736 1808.9723701090731538 2836.5707853421458822 5911
32000000 307.72217835104441974 5190.7820466338043843 1362.7261791389778409 -3344.0320215200690654 1862.0532591888340903 2844.7049414702132708 5925
33000000 307.68387894411540628 5190.1359967619710005 1559.1610151159250108 -3252.5781387807573992 1939.5108973094252178 2872.2282565872569648 5915
34000000 304.61489937451426613 5138.3672092903107114 1422.9195750342637439 -3278.7803290308074793 1854.4651077599796736 2847.2347963050924591 5912
35000000 312.53683865096314776 5271.9976820468236838 1419.164369375735987 -3281.1509147650463092 1845.651964520109459 2854.6633196206726097 5913
36000000 312.73324669766441275 5275.3107723417597299 1399.3778514338132481 -3282.4101421256027606 1854.6466638237502593 2827.1413297356652947 5911
37000000 311.24930287308507104 5250.2790082871961204 1342.0255334041989954 -3275.6992418937197726 1838.1224444620581835 2779.6023308358608119 5913
38000000 316.31893676431417362 5335.7956412663706942 1286.0091440033208983 -3353.2037906385758106 1793.2929740265478813 2845.9199606153483728 5918
39000000 314.4766100952939496 5304.7185305789653285 1378.3245788498318234 -3269.4484192967270246 1868.5278333911433037 2779.2451647554157717 5910
40000000 311.57157749536690972 5255.7152668383032506 1461.573904679167299 -3308.5078125871200427 1814.9956654834886649 2955.0860517827991316 5916
41000000 313.07173739755000952 5281.0205702423654657 1454.3164039109196892 -3209.3819715964964416 1803.363562653723875 2860.3348128536918011 5917
42000000 312.70354797147990666 5274.8098022280273653 1372.2451120489372443 -3299.336625049333179 1784.0616169931331569 2887.5201201051377211 5924
43000000 311.43751709597808031 5253.4538818512319267 1339.5858403599695521 -3375.4050136418181864 1835.9187775539905942 2879.0720764477973717 5928
44000000 309.31921900931291702 5217.7215737784072189 1332.3706616522767945 -3343.0047637754055359 1831.0119165909547974 2844.3635088367273056 5919
45000000 310.17231776912711894 5232.1119883730852962 1241.9736763599607912 -3424.7964968912110635 1824.8268453129426234 2841.9433279382292312 5932
46000000 315.6167025434456832 5323.9500706749076926 1385.0129095789429812 -3321.2137452303486498 1848.6294026325065261 2857.5972521767848775 5922
47000000 305.92606252129542099 5160.4844390557755105 1284.7473131212357202 -3411.6930657728689766 1847.4463084531635104 2848.9940704409418686 5919
48000000 310.22280413090970796 5232.9636127238072731 1363.7987283208640292 -3352.5161555658496582 1797.9478702064466233 2918.3670136802666093 5927
49000000 311.41288387534552839 5253.0383587319838625 1400.5683412578082425 -3251.6073441066537271 1782.6489007690274775 2869.5267845954349468 5931
50000000 314.98218511299847933 5313.2467742667940911 1356.037004591216828 -3331.4020426301267435 1874.6805504081812614 2812.75849681316231 5934
51000000 312.86207512782470985 5277.4839023577869739 1336.015681180499314 -3282.5703312559235201 1794.3010967199886636 2824.2849157164341705 5934
52000000 308.39054134302489274 5202.056263649936227 1449.195740498644227 -3304.0328797671086249 1901.0637158000251929 2852.1649044657269769 5926
53000000 311.72558520220815126 5258.3131310676499197 1365.9439275361623913 -3301.3677316608700494 1865.2820037209817201 2802.0296554760511754 5914
54000000 315.5102123935953955 5322.1537517974438742 1372.1443775942939283 -3314.1186832908788347 1833.3871076603891197 2852.8759532247836432 5915
55000000 310.05235470501122563 5230.0884029337494212 1374.2083273128914698 -3368.1092833553057062 1835.5598876104422743 2906.7577230577553564 5931
56000000 310.91905542362326287 5244.7082608656137381 1372.565806393379944 -3351.2835803129114538 1845.7953585987675069 2878.0540281075241182 5936
57000000 313.32933276133724121 5285.3657929260471064 1321.4009745366352035 -3339.1881679876041744 1855.813064829654877 2804.7760776945842736 5937
58000000 310.91092865944000323 5244.5711753235646029 1273.16611080165967 -3424.9586632063628713 1804.4178450607589639 2893.7069289472628952 5930
59000000 313.9715741901252386 5296.1993808592314963 1310.2403847171790403 -3373.1446577374244953 1825.7913611078556642 2857.5936813467483262 5935
60000000 314.51760070269051539 5305.4099767077259457 1172.4030143158161081 -3501.953962809690438 1812.6271991946139224 2861.7297779308928511 5943
61000000 313.62593713167387932 5290.3690352946878193 1286.5642748115180893 -3476.8375281143471511 1890.1351566454213753 2873.2666462804440926 5940
62000000 312.22887401124552298 5266.8028100638866817 1242.4500420452093294 -3516.2150885081155138 1866.6364687781524481 2892.0286617751726226 5937
63000000 309.87374773376183157 5227.075588372468701 1182.468531597610081 -3426.8802707031663886 1767.97417046762871 2841.3746318331477596 5944
64000000 310.46014427787093837 5236.9671622254827525 1288.7709128364331264 -3425.6731394642933992 1895.2793571036918365 2819.1646951970342343 5941
65000000 319.29436756375253026 5385.9864102823976282 1258.8367652504120997 -3482.3308559040924592 1904.9148412190611452 2836.2527799354434137 5947
66000000 311.04451295834985558 5246.8245292553774561 1220.1539565048565237 -3492.8076388475446947 1876.0046363704680061 2836.9569589819329849 5938
67000000 306.62067970624963209 5172.2015224075985316 1239.6714978503050588 -3452.7506525589396915 1819.7418446390634017 2872.6803057701813486 5926
68000000 305.58283132888800537 5154.6946766118071537 1184.0712571417220715 -3501.8647152491948873 1869.9182688571975177 2816.0177035337192137 5937
69000000 311.07934708804731372 5247.412125430643755 1104.3087389140464438 -3555.5093195110393935 1811.6727600687547692 2848.1452983563312955 5932
70000000 320.46509985326395054 5405.7347956031262584 1086.1915921917438936 -3556.1257247588764585 1824.841451962571 2817.4758649880495796 5941
71000000 315.24621579684020389 5317.7005505294937393 1343.739279429754788 -3458.9801138077509677 1893.1261004853445229 2909.5932927521612328 5941
72000000 309.11629733344170745 5214.2986089546511721 1136.7404600841205138 -3511.7297914021351062 1855.2545899656167876 2793.215661520638605 5945
