# Steps Temp KinEng PotEng Epair Ebond Eangle Bonds
251000000 318.94246177354597194 5380.0503212175826775 382.70005186826915633 -4193.8985132817660997 1804.4228798384215224 2772.1756853116139609 6084
252000000 316.45473731870157508 5338.0863798911077538 414.14316667587667098 -4262.9558250036625395 1881.8204159796941894 2795.2785756998441684 6083
253000000 311.67142628750616495 5257.3995566103048986 571.45791435381715928 -4130.70165625536265 1875.073491704139542 2827.0860789050402673 6081
254000000 313.83405855582395816 5293.8797115734896579 462.83968180601380027 -4192.1709487173193338 1859.629207703800148 2795.3814228195333271 6088
255000000 311.56711756516097012 5255.6400349334526254 529.29196227070553959 -4157.0125667755701215 1892.2314177244493294 2794.0731113218266728 6079
256000000 307.37775588688003836 5184.9721893364776406 540.36374265243989612 -4179.6593703323742375 1836.4675871719168754 2883.5555258128970308 6073
257000000 313.28641383150528554 5284.6418190752629016 646.30630147919384854 -4151.2196620162339968 1946.0238353138261118 2851.5021281816020746 6074
258000000 314.08860918104443272 5298.1735743767303575 532.42074780846951398 -4175.2051133018194378 1874.4826619985105935 2833.1431991117779035 6078
259000000 313.01619978195748217 5280.0837393013025576 509.01833442409008512 -4197.8485398228749546 1867.0931242661699798 2839.7737499807944914 6084
260000000 312.52526473465383106 5271.8024485498117429 435.49600219298054071 -4181.0118493634872721 1865.2709109320128391 2751.2369406244542915 6083
261000000 316.01428932874654265 5330.6567252234281113 524.50344117159102098 -4133.3990271301363464 1889.2315437963848126 2768.6709245053425548 6081
262000000 317.17291928588815608 5350.2009635115173296 488.25230208579733926 -4184.5886848568597998 1829.6705670815676967 2843.1704198610896128 6083
263000000 308.83177721258749671 5209.4992085891981333 539.08776666542655676 -4150.4916126096113658 1838.9049328189846619 2850.6744464560533743 6083
264000000 308.27126516351739838 5200.0442648577263753 628.25548827117233941 -4148.1217640776776534 1909.5474991423780011 2866.8297532064721054 6091
265000000 317.52825042600721872 5356.1948327627478648 600.61265253752958415 -4136.7382962881983985 1878.3868635748794986 2858.9640852508482567 6087
266000000 307.95931636088033656 5194.7821864047709823 512.74204586403789108 -4134.1029567585037512 1836.4044073137374653 2810.4405953088039496 6092
267000000 305.53385080651804628 5153.8684533687664953 540.86638213185926816 -4112.3999229729524814 1850.436924977048875 2802.8293801277627608 6094
268000000 307.69331019993848031 5190.2950869961096032 535.23060225441531657 -4154.6115414824935215 1865.7378126254964172 2824.1043311114121934 6088
269000000 311.98225937031457988 5262.64281465035765 467.00759333775283721 -4216.3436540535803942 1897.5988863722541282 2785.7523610190787622 6084
270000000 314.76651055972610038 5309.60868875394317 557.95065604821445504 -4105.0723286040292805 1851.3772679602739117 2811.6457166919699375 6091
271000000 307.48433681799792794 5186.7700395490455776 497.26666068232623275 -4149.4950278790247467 1872.9324242731879622 2773.8292642881629035 6090
272000000 314.44147485915630114 5304.1258552185972803 482.55627859423316295 -4137.4209376507496927 1887.9901691593022406 2731.9870470856803877 6081
273000000 309.21235014064131974 5215.9188665188357845 474.92537473118647995 -4136.6251192528116007 1884.4306632480402186 2727.1198307359572937 6079
274000000 315.61403107197344298 5323.9050072146446837 540.04269040226336074 -4151.4189481580797292 1879.173677936841159 2812.2879606235014762 6083
275000000 309.73332647515798044 5224.7069058419065186 504.61183069345270269 -4155.391980871621854 1897.5506005476229348 2762.4532110174513946 6078
276000000 308.19754391728469045 5198.8007050875112327 491.71857891974320864 -4177.3925759329422362 1846.6660873969344721 2822.4450674557510865 6082
277000000 316.50467870999000297 5338.9288114593264254 588.42150098639228872 -4156.3334509665655787 1942.6960553530316247 2802.0588965999263564 6087
278000000 308.52974474742262601 5204.4044029236474671 512.35249924615095551 -4145.1045287522783838 1903.4071718512009284 2754.0498561472281835 6090
279000000 314.02180204498927196 5297.0466446107957381 576.0000472192405141 -4134.4949050278064533 1916.6089808066749356 2793.8859714403724865 6088
280000000 306.19408185098450303 5165.0054974083323032 586.24080611448607669 -4141.6668285834584822 1860.8395145090614733 2867.0681201888837677 6088
281000000 313.58902431504247943 5289.746374988279058 523.67721097657181417 -4200.8425478370900237 1885.46945112170215 2839.0503076919594605 6088
282000000 309.9182996353439421 5227.8271078505740661 518.74842259782599285 -4190.4306232144754176 1881.1605802027570462 2828.0184656095439095 6090
283000000 309.45538940925831639 5220.0185511074614624 539.64860121398578485 -4135.7575038861750727 1897.4349681655608038 2777.9711369346000538 6098
284000000 313.20528939246412392 5283.2733792573253595 501.08001990211369048 -4173.9030535703841451 1869.0142845522775588 2805.9687889202200495 6091
285000000 307.62637206822984126 5189.1659475425603887 490.12310126928446152 -4158.9323446468852126 1875.164446022309221 2773.8909998938602257 6093
286000000 306.33981014421937061 5167.4637011434797387 441.44014495580046287 -4173.5020704969174403 1833.8681399966205845 2781.0740754560974892 6085
287000000 310.98326358185039453 5245.7913500233689774 443.79510664362862826 -4261.7097003369608501 1888.8875979946515145 2816.6172089859373955 6093
288000000 314.90894845666844049 5312.0113887548677667 484.35247847099606133 -4199.7238945863045956 1938.8228877166425264 2745.2534853406577895 6097
289000000 310.23967755988934414 5233.2482405419323186 467.5511302272532248 -4164.868015506908705 1887.2289406005454566 2745.1902051336164732 6090
290000000 315.20160597160725047 5316.9480539718406362 481.67761386185043193 -4242.4872678519895999 1908.8065140549888383 2815.3583676588509661 6087
291000000 303.01063417194222893 5111.3058156131528449 548.03189787988617354 -4175.4392905926197272 1937.6392556173973389 2785.8319328551083345 6094
292000000 313.66418750118543812 5291.0142579835492143 486.07708134292369095 -4273.8571281193489995 1942.597141985762164 2817.337067476511038 6099
293000000 310.26490101585994807 5233.6737199893605066 430.77068517495126798 -4243.2482358928309623 1863.004555864169788 2811.0143652036126696 6093
294000000 313.93577939763690665 5295.5955798358309039 435.38987478021516608 -4232.4917983604091205 1819.3167102113156943 2848.5649629293084217 6091
295000000 315.19214461802505411 5316.7884560365391735 405.48277262964870715 -4249.1293192007960897 1877.2153077379766728 2777.3967840924688062 6096
296000000 303.33828150514949584 5116.832703223117278 496.03978503951088896 -4191.7555154697665785 1884.1405158880686486 2803.6547846212083641 6092
297000000 309.60787664053975732 5222.5907673406818503 455.15520760150229762 -4206.3689375876974736 1846.4032017275162616 2815.1209434616835097 6093
298000000 313.41690226292394073 5286.8429506632783159 579.63452075179782241 -4094.6078999496971846 1898.1933193218669658 2776.049101379628155 6098
